  	MAG 	UTC DATE-TIME		LAT		LON		DEPTH	 Region
MAP	 5.1  	2011/03/11 13:31:55 	  39.152 	  142.837 	25.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 2.5  	2011/03/11 13:21:37 	  64.121 	 -147.324 	17.1 	 CENTRAL ALASKA
MAP	 5.8  	2011/03/11 13:16:50 	  36.304 	  141.730 	30.1 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/11 13:15:45 	  37.393 	  141.882 	30.1 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/11 13:02:43 	  36.755 	  141.885 	30.2 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/11 12:59:21 	  36.128 	  141.768 	24.9 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.4  	2011/03/11 12:54:52 	  38.502 	  142.120 	36.7 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.6  	2011/03/11 12:49:01 	  36.158 	  141.711 	25.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/11 12:34:22 	  36.912 	  143.736 	39.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.2  	2011/03/11 12:33:19 	  38.374 	  142.590 	29.7 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.2  	2011/03/11 12:28:45 	  36.166 	  141.664 	29.3 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/11 12:24:37 	  36.525 	  141.707 	27.8 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 3.3  	2011/03/11 12:15:07 	  51.200 	 -178.414 	15.8 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 5.9  	2011/03/11 12:12:53 	  38.052 	  142.542 	21.6 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/11 12:04:16 	  36.351 	  142.700 	38.4 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 11:56:16 	  36.356 	  141.504 	39.4 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/11 11:54:02 	  36.982 	  142.535 	45.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.8  	2011/03/11 11:46:47 	  36.034 	  141.055 	47.5 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.8  	2011/03/11 11:44:28 	  36.709 	  142.231 	31.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 6.5  	2011/03/11 11:36:39 	  39.276 	  142.521 	11.6 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.7  	2011/03/11 11:21:02 	  35.759 	  140.913 	25.2 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 11:16:51 	  36.614 	  141.894 	36.6 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 11:13:12 	  36.451 	  141.789 	18.2 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 11:10:58 	  35.534 	  141.856 	27.7 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.6  	2011/03/11 11:00:51 	  37.813 	  141.481 	28.7 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/11 10:58:06 	  39.060 	  142.213 	30.3 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 3.2  	2011/03/11 10:56:23 	  35.496 	  -97.090 	4.7 	 OKLAHOMA
MAP	 5.0  	2011/03/11 10:52:08 	  38.534 	  143.346 	29.9 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 10:45:46 	  38.466 	  143.591 	41.1 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/11 10:35:36 	  37.044 	  141.298 	25.8 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.9  	2011/03/11 10:28:44 	  39.447 	  143.531 	29.3 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.6  	2011/03/11 10:20:27 	  36.966 	  142.289 	21.7 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 6.0  	2011/03/11 10:10:35 	  39.248 	  142.779 	28.9 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.2  	2011/03/11 09:59:57 	  36.703 	  142.207 	41.6 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 09:47:02 	  39.685 	  142.938 	29.7 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 2.5  	2011/03/11 09:45:08 	  19.364 	 -155.004 	10.1 	 ISLAND OF HAWAII, HAWAII
MAP	 5.2  	2011/03/11 09:42:22 	  39.438 	  142.749 	30.2 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.4  	2011/03/11 09:37:08 	  35.877 	  141.585 	29.9 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 3.0  	2011/03/11 09:33:58 	  19.382 	 -155.015 	7.6 	 ISLAND OF HAWAII, HAWAII
MAP	 2.9  	2011/03/11 09:24:53 	  19.351 	 -154.999 	8.7 	 HAWAII REGION, HAWAII
MAP	 2.6  	2011/03/11 09:14:36 	  19.334 	 -154.981 	9.9 	 HAWAII REGION, HAWAII
MAP	 2.6  	2011/03/11 09:10:26 	  19.329 	 -154.988 	7.6 	 HAWAII REGION, HAWAII
MAP	 5.5  	2011/03/11 09:09:15 	  37.717 	  143.267 	36.2 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.8  	2011/03/11 09:05:22 	  19.335 	 -154.978 	9.7 	 HAWAII REGION, HAWAII
MAP	 5.4  	2011/03/11 09:04:10 	  37.299 	  142.655 	30.5 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.5  	2011/03/11 09:03:56 	  19.319 	 -154.956 	13.6 	 HAWAII REGION, HAWAII
MAP	 2.5  	2011/03/11 09:03:44 	  19.376 	 -154.989 	10.1 	 HAWAII REGION, HAWAII
MAP	 3.3  	2011/03/11 09:03:38 	  19.349 	 -154.950 	31.4 	 HAWAII REGION, HAWAII
MAP	 5.2  	2011/03/11 09:00:20 	  37.056 	  141.966 	20.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 4.6  	2011/03/11 08:58:26 	  19.341 	 -154.993 	9.3 	 HAWAII REGION, HAWAII
MAP	 5.4  	2011/03/11 08:52:26 	  36.763 	  141.910 	35.8 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 08:46:48 	  37.421 	  142.453 	37.3 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.9  	2011/03/11 08:40:56 	  37.465 	  141.122 	38.6 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 6.1  	2011/03/11 08:31:08 	  37.428 	  141.200 	25.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 6.5  	2011/03/11 08:19:24 	  36.200 	  142.000 	19.9 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 6.2  	2011/03/11 08:15:41 	  37.034 	  144.612 	27.8 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 6.2  	2011/03/11 08:12:05 	  36.606 	  141.557 	19.8 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.5  	2011/03/11 08:10:31 	  36.394 	  140.631 	30.4 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.9  	2011/03/11 08:01:59 	  37.071 	  142.734 	22.6 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.6  	2011/03/11 07:56:16 	  37.130 	  142.305 	34.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.7  	2011/03/11 07:54:45 	  37.742 	  141.565 	45.3 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.8  	2011/03/11 07:42:55 	  36.406 	  141.919 	29.9 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.9  	2011/03/11 07:38:27 	  39.250 	  142.783 	29.1 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 4.4  	2011/03/11 07:36:12 	  51.262 	 -178.401 	22.0 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 6.1  	2011/03/11 07:28:12 	  36.802 	  141.911 	24.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 6.1  	2011/03/11 07:25:33 	  37.916 	  144.621 	15.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 6.3  	2011/03/11 07:14:59 	  36.648 	  141.811 	25.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.9  	2011/03/11 07:13:47 	  36.051 	  142.347 	28.5 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.8  	2011/03/11 07:11:00 	  37.899 	  142.734 	30.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 6.3  	2011/03/11 06:57:15 	  35.758 	  140.992 	30.2 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 6.3  	2011/03/11 06:48:47 	  37.993 	  142.764 	22.3 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 7.1  	2011/03/11 06:25:51 	  38.106 	  144.553 	19.7 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 3.3  	2011/03/11 06:18:04 	  19.344 	 -154.989 	8.5 	 HAWAII REGION, HAWAII
MAP	 6.8  	2011/03/11 06:15:40 	  36.186 	  141.192 	35.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 6.4  	2011/03/11 06:07:22 	  36.401 	  141.862 	35.4 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 6.4  	2011/03/11 06:06:11 	  39.025 	  142.316 	25.1 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 8.9  	2011/03/11 05:46:24 	  38.322 	  142.369 	24.4 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 3.4  	2011/03/11 04:51:25 	  35.351 	 -118.561 	5.4 	 CENTRAL CALIFORNIA
MAP	 4.8  	2011/03/11 04:28:21 	  47.849 	  154.247 	39.6 	 KURIL ISLANDS
MAP	 4.5  	2011/03/11 04:05:41 	  19.586 	 -109.136 	10.2 	 REVILLA GIGEDO ISLANDS REGION
MAP	 2.6  	2011/03/11 02:55:42 	  19.363 	 -154.994 	9.3 	 HAWAII REGION, HAWAII
MAP	 2.9  	2011/03/11 02:52:08 	  19.348 	 -154.981 	10.7 	 HAWAII REGION, HAWAII
MAP	 2.5  	2011/03/11 02:32:09 	  19.348 	 -154.985 	11.1 	 HAWAII REGION, HAWAII
MAP	 2.8  	2011/03/11 01:02:00 	  19.345 	 -154.983 	10.2 	 HAWAII REGION, HAWAII
MAP	 2.5  	2011/03/11 00:53:59 	  19.352 	 -154.989 	9.0 	 HAWAII REGION, HAWAII
MAP	 4.0  	2011/03/11 00:25:29 	  18.897 	  -68.855 	166.1 	 DOMINICAN REPUBLIC
MAP	 5.3  	2011/03/11 00:14:51 	 -54.369 	 -116.808 	10.0 	 SOUTHERN EAST PACIFIC RISE
MAP	 4.9  	2011/03/10 22:44:26 	  38.844 	  143.006 	34.2 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 4.7  	2011/03/10 21:49:47 	  38.590 	  143.086 	26.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.8  	2011/03/10 20:49:08 	  36.653 	 -121.268 	3.4 	 CENTRAL CALIFORNIA
MAP	 2.5  	2011/03/10 19:44:35 	  51.422 	 -173.692 	11.3 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 5.0  	2011/03/10 19:06:11 	  13.745 	  120.725 	127.0 	 MINDORO, PHILIPPINES
MAP	 3.4  	2011/03/10 18:10:05 	  19.648 	  -64.169 	8.0 	 VIRGIN ISLANDS REGION
MAP	 6.5  	2011/03/10 17:08:37 	  -6.862 	  116.765 	508.1 	 BALI SEA
MAP	 5.2  	2011/03/10 16:54:45 	  38.053 	  143.253 	4.7 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 3.2  	2011/03/10 15:56:25 	  36.008 	 -117.401 	4.7 	 CENTRAL CALIFORNIA
MAP	 4.7  	2011/03/10 15:22:52 	  -9.093 	  67.172 	16.2 	 MID-INDIAN RIDGE
MAP	 4.7  	2011/03/10 14:30:34 	  15.454 	  -90.685 	15.1 	 GUATEMALA
MAP	 4.6  	2011/03/10 14:24:46 	  -5.662 	  150.587 	113.7 	 NEW BRITAIN REGION, PAPUA NEW GUINEA
MAP	 2.7  	2011/03/10 13:45:34 	  57.366 	 -154.803 	27.6 	 KODIAK ISLAND REGION, ALASKA
MAP	 2.8  	2011/03/10 11:52:58 	  35.285 	  -92.340 	2.8 	 ARKANSAS
MAP	 5.1  	2011/03/10 11:21:08 	  38.611 	  143.049 	17.6 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.7  	2011/03/10 10:58:37 	  35.286 	  -92.337 	2.3 	 ARKANSAS
MAP	 5.2  	2011/03/10 09:02:22 	  38.652 	  143.146 	21.9 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 4.8  	2011/03/10 08:59:19 	  38.547 	  143.295 	19.8 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.7  	2011/03/10 08:08:21 	  38.630 	  143.304 	17.2 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 3.1  	2011/03/10 07:41:31 	  19.157 	  -65.424 	6.0 	 PUERTO RICO REGION
MAP	 4.8  	2011/03/10 07:33:04 	  38.954 	  142.458 	20.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 4.2  	2011/03/10 07:07:09 	 -43.550 	  172.740 	10.0 	 SOUTH ISLAND OF NEW ZEALAND
MAP	 3.2  	2011/03/10 06:19:01 	  67.693 	 -152.539 	5.0 	 NORTHERN ALASKA
MAP	 2.5  	2011/03/10 05:57:39 	  18.720 	  -67.475 	12.1 	 PUERTO RICO REGION
MAP	 2.5  	2011/03/10 05:01:11 	  19.363 	 -155.044 	7.6 	 ISLAND OF HAWAII, HAWAII
MAP	 5.4  	2011/03/10 04:58:18 	  24.710 	  97.994 	10.0 	 MYANMAR-CHINA BORDER REGION
MAP	 4.6  	2011/03/10 04:26:48 	  8.097 	  -82.813 	14.6 	 PANAMA-COSTA RICA BORDER REGION
MAP	 4.6  	2011/03/10 04:14:00 	  38.406 	  143.427 	31.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.8  	2011/03/10 02:34:17 	  59.938 	 -150.771 	44.1 	 KENAI PENINSULA, ALASKA
MAP	 2.9  	2011/03/10 01:38:14 	  42.910 	 -104.120 	4.9 	 WYOMING
MAP	 5.0  	2011/03/10 01:20:24 	  38.408 	  143.033 	25.1 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.9  	2011/03/10 00:14:41 	  59.946 	 -153.121 	128.5 	 SOUTHERN ALASKA
MAP	 4.8  	2011/03/09 23:57:42 	  38.308 	  143.275 	20.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.4  	2011/03/09 23:37:01 	  38.438 	  143.185 	32.8 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.6  	2011/03/09 22:41:30 	  36.589 	 -121.186 	4.9 	 CENTRAL CALIFORNIA
MAP	 2.6  	2011/03/09 22:17:41 	  35.272 	  -92.344 	4.2 	 ARKANSAS
MAP	 6.5  	2011/03/09 21:24:52 	  -6.022 	  149.659 	29.0 	 NEW BRITAIN REGION, PAPUA NEW GUINEA
MAP	 6.1  	2011/03/09 21:22:18 	  38.385 	  142.642 	23.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 4.9  	2011/03/09 21:00:58 	  38.267 	  142.580 	22.5 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 3.5  	2011/03/09 20:48:31 	  35.243 	  -92.397 	5.9 	 ARKANSAS
MAP	 6.0  	2011/03/09 18:44:35 	  38.502 	  143.199 	23.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.5  	2011/03/09 18:28:33 	  18.470 	  -67.398 	18.7 	 MONA PASSAGE, PUERTO RICO
MAP	 3.7  	2011/03/09 18:25:26 	  52.418 	 -174.495 	170.6 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 6.1  	2011/03/09 18:16:15 	  38.378 	  142.506 	22.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 4.9  	2011/03/09 17:57:27 	  18.714 	  121.430 	59.9 	 LUZON, PHILIPPINES
MAP	 2.5  	2011/03/09 17:02:06 	  52.691 	 -174.704 	140.0 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 2.5  	2011/03/09 16:12:03 	  36.240 	 -114.504 	14.3 	 NEVADA
MAP	 2.8  	2011/03/09 14:30:37 	  53.439 	 -165.186 	26.0 	 FOX ISLANDS, ALEUTIAN ISLANDS, ALASKA
MAP	 4.8  	2011/03/09 14:24:06 	  38.589 	  143.226 	10.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/09 13:57:28 	  8.631 	  92.395 	23.2 	 NICOBAR ISLANDS, INDIA REGION
MAP	 3.2  	2011/03/09 13:55:24 	  32.191 	 -115.277 	10.0 	 BAJA CALIFORNIA, MEXICO
MAP	 5.1  	2011/03/09 13:51:42 	 -20.216 	 -174.350 	132.5 	 TONGA
MAP	 5.0  	2011/03/09 13:24:08 	 -27.462 	  -68.853 	108.0 	 CATAMARCA, ARGENTINA
MAP	 2.8  	2011/03/09 12:56:35 	  51.663 	 -174.064 	1.5 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 2.6  	2011/03/09 12:14:14 	  32.619 	 -115.746 	12.7 	 BAJA CALIFORNIA, MEXICO
MAP	 4.7  	2011/03/09 12:03:18 	  38.358 	  143.119 	13.1 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/09 11:27:52 	  38.529 	  143.040 	28.2 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 3.5  	2011/03/09 11:05:09 	  19.403 	  -75.384 	5.0 	 CUBA REGION
MAP	 4.7  	2011/03/09 10:13:40 	  38.721 	  143.090 	27.2 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.6  	2011/03/09 09:45:14 	  51.196 	 -172.641 	23.3 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 4.8  	2011/03/09 08:55:38 	  38.667 	  143.055 	15.6 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 3.3  	2011/03/09 08:37:30 	  18.066 	  -68.122 	84.1 	 MONA PASSAGE, DOMINICAN REPUBLIC
MAP	 5.3  	2011/03/09 08:02:36 	  38.606 	  143.103 	15.4 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/09 07:56:28 	  38.849 	  142.929 	10.7 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.0  	2011/03/09 07:13:48 	  38.246 	  143.108 	9.9 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.1  	2011/03/09 06:25:12 	  38.299 	  143.067 	10.8 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 4.9  	2011/03/09 06:12:13 	  38.681 	  143.022 	10.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 2.9  	2011/03/09 05:33:50 	  52.713 	 -161.842 	25.0 	 SOUTH OF ALASKA
MAP	 4.7  	2011/03/09 05:27:06 	  37.830 	  145.135 	10.0 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.3  	2011/03/09 04:45:54 	  38.543 	  142.740 	27.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.7  	2011/03/09 04:37:04 	  38.666 	  142.991 	25.5 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.2  	2011/03/09 04:32:10 	  38.727 	  143.001 	32.1 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 3.0  	2011/03/09 04:17:17 	  34.280 	 -116.839 	6.7 	 SOUTHERN CALIFORNIA
MAP	 4.8  	2011/03/09 04:15:39 	  38.857 	  142.658 	12.6 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.2  	2011/03/09 04:05:54 	  38.870 	  142.420 	10.9 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 2.5  	2011/03/09 03:51:21 	  54.868 	 -160.359 	21.1 	 ALASKA PENINSULA
MAP	 5.0  	2011/03/09 03:19:00 	  38.795 	  142.962 	19.9 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 5.2  	2011/03/09 03:08:36 	  38.339 	  143.097 	24.4 	 OFF THE EAST COAST OF HONSHU, JAPAN
MAP	 5.6  	2011/03/09 02:57:17 	  38.402 	  142.825 	17.5 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 7.2  	2011/03/09 02:45:20 	  38.424 	  142.836 	32.0 	 NEAR THE EAST COAST OF HONSHU, JAPAN
MAP	 4.6  	2011/03/09 01:47:47 	  52.893 	  160.683 	25.0 	 OFF THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 4.7  	2011/03/09 01:30:27 	 -19.410 	  171.907 	19.3 	 VANUATU REGION
MAP	 4.9  	2011/03/08 22:42:39 	  52.731 	  160.884 	22.8 	 OFF THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 2.9  	2011/03/08 22:03:18 	  19.129 	  -66.444 	34.5 	 PUERTO RICO REGION
MAP	 4.9  	2011/03/08 21:42:31 	  -4.578 	  139.146 	28.8 	 PAPUA, INDONESIA
MAP	 2.7  	2011/03/08 21:41:58 	  38.832 	 -122.811 	2.6 	 NORTHERN CALIFORNIA
MAP	 4.8  	2011/03/08 20:48:10 	  52.631 	  160.720 	38.8 	 OFF THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 3.1  	2011/03/08 20:46:38 	  32.572 	 -115.690 	12.9 	 BAJA CALIFORNIA, MEXICO
MAP	 2.6  	2011/03/08 20:41:26 	  32.562 	 -115.698 	7.3 	 BAJA CALIFORNIA, MEXICO
MAP	 4.4  	2011/03/08 19:49:29 	  49.575 	  155.555 	75.5 	 KURIL ISLANDS
MAP	 2.8  	2011/03/08 19:05:59 	  50.475 	 -179.452 	35.3 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 2.7  	2011/03/08 18:49:55 	  36.786 	  -89.333 	4.5 	 SOUTHEASTERN MISSOURI
MAP	 4.8  	2011/03/08 18:46:56 	 -15.498 	 -173.394 	35.0 	 TONGA
MAP	 4.3  	2011/03/08 17:48:32 	  22.930 	  94.312 	86.5 	 MYANMAR
MAP	 3.1  	2011/03/08 17:28:05 	  60.089 	 -151.587 	41.4 	 KENAI PENINSULA, ALASKA
MAP	 4.3  	2011/03/08 15:18:29 	  48.359 	  151.215 	201.2 	 KURIL ISLANDS
MAP	 4.3  	2011/03/08 11:58:03 	  14.560 	  -92.179 	70.5 	 GUATEMALA
MAP	 2.5  	2011/03/08 11:57:48 	  54.240 	 -162.616 	13.1 	 ALASKA PENINSULA
MAP	 3.2  	2011/03/08 11:32:10 	  53.395 	  178.753 	25.0 	 RAT ISLANDS, ALEUTIAN ISLANDS, ALASKA
MAP	 2.5  	2011/03/08 11:25:17 	  19.417 	 -155.283 	2.5 	 ISLAND OF HAWAII, HAWAII
MAP	 2.6  	2011/03/08 11:25:15 	  19.404 	 -155.283 	1.9 	 ISLAND OF HAWAII, HAWAII
MAP	 4.7  	2011/03/08 10:46:26 	  52.739 	  160.827 	23.9 	 OFF THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 3.6  	2011/03/08 08:41:41 	  54.226 	 -162.599 	12.0 	 ALASKA PENINSULA
MAP	 2.6  	2011/03/08 08:41:21 	  17.971 	  -64.954 	44.7 	 VIRGIN ISLANDS REGION
MAP	 4.6  	2011/03/08 07:29:53 	  44.150 	 -129.470 	10.3 	 OFF THE COAST OF OREGON
MAP	 4.4  	2011/03/08 07:19:33 	  44.335 	 -129.250 	10.3 	 OFF THE COAST OF OREGON
MAP	 2.6  	2011/03/08 07:13:05 	  60.669 	 -151.868 	74.6 	 KENAI PENINSULA, ALASKA
MAP	 2.7  	2011/03/08 05:39:37 	  18.747 	  -64.984 	8.2 	 VIRGIN ISLANDS REGION
MAP	 5.0  	2011/03/08 02:10:42 	 -30.349 	 -178.038 	47.5 	 KERMADEC ISLANDS, NEW ZEALAND
MAP	 5.0  	2011/03/08 01:26:59 	  44.246 	 -129.391 	17.8 	 OFF THE COAST OF OREGON
MAP	 2.8  	2011/03/08 00:58:48 	  53.300 	 -164.182 	17.7 	 UNIMAK ISLAND REGION, ALASKA
MAP	 2.8  	2011/03/08 00:03:18 	  60.208 	 -152.122 	71.0 	 SOUTHERN ALASKA
MAP	 2.6  	2011/03/07 23:35:55 	  54.574 	 -162.136 	43.4 	 ALASKA PENINSULA
MAP	 5.2  	2011/03/07 23:35:39 	 -55.941 	  -27.881 	96.7 	 SOUTH SANDWICH ISLANDS REGION
MAP	 2.5  	2011/03/07 23:25:41 	  52.316 	 -165.102 	8.9 	 SOUTH OF THE ALEUTIAN ISLANDS
MAP	 2.7  	2011/03/07 22:29:37 	  19.406 	 -155.280 	1.6 	 ISLAND OF HAWAII, HAWAII
MAP	 2.7  	2011/03/07 22:06:47 	  35.228 	  -92.385 	5.4 	 ARKANSAS
MAP	 3.0  	2011/03/07 20:26:09 	  32.181 	 -115.252 	10.0 	 BAJA CALIFORNIA, MEXICO
MAP	 2.6  	2011/03/07 19:35:42 	  38.822 	 -122.807 	3.3 	 NORTHERN CALIFORNIA
MAP	 3.2  	2011/03/07 19:20:07 	  19.299 	  -68.012 	73.9 	 DOMINICAN REPUBLIC REGION
MAP	 3.4  	2011/03/07 18:18:28 	  32.258 	 -115.354 	10.0 	 BAJA CALIFORNIA, MEXICO
MAP	 4.1  	2011/03/07 15:59:27 	  44.446 	 -129.049 	10.0 	 OFF THE COAST OF OREGON
MAP	 2.5  	2011/03/07 14:21:24 	  54.231 	 -162.510 	25.6 	 ALASKA PENINSULA
MAP	 3.3  	2011/03/07 13:49:42 	  55.703 	 -157.867 	5.8 	 ALASKA PENINSULA
MAP	 4.9  	2011/03/07 13:28:29 	 -19.159 	  169.377 	177.1 	 VANUATU
MAP	 4.7  	2011/03/07 12:32:05 	  -5.764 	  102.451 	41.9 	 SOUTHERN SUMATRA, INDONESIA
MAP	 5.0  	2011/03/07 10:13:08 	  29.096 	  129.383 	46.2 	 RYUKYU ISLANDS, JAPAN
MAP	 4.9  	2011/03/07 09:49:34 	  29.056 	  129.346 	19.8 	 RYUKYU ISLANDS, JAPAN
MAP	 4.6  	2011/03/07 09:46:53 	  4.123 	  126.239 	126.6 	 KEPULAUAN TALAUD, INDONESIA
MAP	 2.7  	2011/03/07 08:44:11 	  59.217 	 -151.705 	64.1 	 KENAI PENINSULA, ALASKA
MAP	 2.5  	2011/03/07 08:43:56 	  59.309 	 -152.915 	77.3 	 SOUTHERN ALASKA
MAP	 2.5  	2011/03/07 08:33:32 	  34.197 	 -116.789 	1.8 	 SOUTHERN CALIFORNIA
MAP	 4.5  	2011/03/07 07:26:21 	  -3.465 	  151.641 	424.3 	 NEW IRELAND REGION, PAPUA NEW GUINEA
